Vendor ID,Vendor Name,Inactive,Contact,Address-Line One,Address-Line Two,City,State,Zip,Country,Vend Type,1099 Type,Telephone 1,Telephone 2,Fax Number,Vendor E-mail,Vendor Web Site,Expense Account,Tax ID Number,Account Number,Ship Via,Use Standard Terms,C.O.D. Terms,Prepaid Terms,Terms Type,Due Days,Discount Days,Discount Percent,Credit Limit,Due Month End Terms,Name Long,Address Long,Special Note,Tax ID,Branch,Vendor Since Date,ID Replacement,Use Payment Settings,Vendor Payment Method,Vendor Cash Account
LPTAIRS01,"P.T. Air-Sea PackingG Services Co., Ltd",FALSE,,,,,,,,L,0,02-9283334,02-9280567,02-9280568,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LPTAIRS02,PT Air Service,FALSE,K.Parinya081-8539394,24/1 M. 1 T.Phitpean,A.Maharaj,AYUTTHATA,,,THAILAND,L,0,035-211433,035-211777,,p_t_air@yahoo.com,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,6/20/11,0,TRUE,,
LPTGGRO01,P.T.G. Group Ltd.,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LPTMBUI01,"P T M Building & Service Ltd.,Part.",FALSE,Mr.Jatuporn,"56 MOO 9, BANPHO,","BANG PA-IN,",AYUTTHATA,,13060,THAILAND,L,0,089-9078607,088-4933069,,pattanamongkol@hotmail.com,,7316-9210-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,5/23/12,0,TRUE,,
LPTPREC01,PT Precision Work Ltd.Part.,FALSE,,33/1 M.8 Phutthamonthon Sai 4,"Krathumlom, Sampran",Nakhonpathom,,73220,,,0,02-814-1382,,02-814-1382,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,6/2/07,0,TRUE,,
LPTTOOL01,"P.T. Tooling (Thai) Co.,Ltd.",FALSE,,"202/640 Soi Ramkhamhaeng 68,","Huamark, Bangkapi,",Bangkok,,10240,Thailand,L,0,02-7352016-7,,02-7352670,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LPTWOJS01,"P Two J Syndicate Co., Ltd.",FALSE,,,,,,,,L,0,02-9948741,,02-9948745,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LPULPOL01,Pulpol Air&Sound,FALSE,,,,,,,,L,0,035-335989,,035-335989,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,5/2/08,0,TRUE,,
LPVSUPP01,P.V. Supply,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LPWATTA01,P.Wattan (Gas),FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LPWATTA02,P.Wattana (Stationery),FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LPWATTA03,P.Wattana O.A.,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LPWCINT01,"P.W.C International Co., Ltd.",FALSE,,,,,,,,L,0,02-4275759,,02-4275760,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LPYTREA01,"P.Y.TREATMENT&ENGINEERING CO.,LTD",FALSE,,72 SOI LADPRAO 107 LADPRAOROAD,BANG-KAPI,Bangkok,,,10240,L,0,02-199-4441,,02-199-4442,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,3/20/12,0,TRUE,,
LQBESTE01,"Q-Best Enterprise Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LQEFORK01,Q.E. Forklift Engineering & Supply Ltd.,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LQUALIT01,"Quality Enterprise (Thailand) Co., Ltd.",FALSE,,,,,,,,L,0,02-5294545,02-9082244,02-9082299,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LQUALIT02,"Quality Report Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LQUALIT03,"Quality Alliance (Thailand) Co., Ltd.",FALSE,,"394/751 M.3 Bangkhaenue,","Bangkhae,",Bangkok,,10160,,L,0,02-8039359,02-8039057,02-8039057,quality_alliance@thailand.com,,3121-0000-0,,,0,FALSE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LQUALIT04,"QUALITECH CONTROL CO.,LTD.",FALSE,K.Teerawong,"116/97-101 Nonsi RD.,","Chongnonsi, Yannawa,",Bangkok,,10120,Thailand,L,0,02-6811180,,02-2954426,teerawong@qualitech.co.th,,3121-0000-0,,083-0906335,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,5/5/15,0,TRUE,,
LRAJTHA01,Rajthanee Hospital Public,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LRASENG01,"R.A.S Engineering And Supply Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LRATENT01,"RAT Enterprise Ltd., Part.",FALSE,,,,,,,,L,0,02-7031116,,02-7031117,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LRATTAN01,Rattana Marketting,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LRCINDU01,"RC Industry(Thailand)Co.,Ltd.",FALSE,K.Praewnapa,888/209 Moo 19 T.Bangpleeyai,A.Bangplee,Samutprakarn,,10540,,L,0,02-1366148-9,,02-1366147,praewnapa@rcindustry.co.th,,3121-0000-0,,093-3268198,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,11/13/17,0,TRUE,,
LRCNTOO01,"R.C.N. Tooling Supply Co., Ltd.",FALSE,,,,,,,,L,0,0-2906-5042,,0-2906-5043,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LRD&CRE01,R.D. & C. (Regent On The Park),FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LREAGEN01,Reagent Chemical Industry Ltd.,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LREANGW01,"Reangwa Standard Industry Co., Ltd.",FALSE,,,,,,,,L,0,02-2128720-8,,02-2125533,,reangwa.co.th,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LREAWAD01,"Reawadee Garment Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LREFRIG01,"Refrigo Equipment Co., Ltd.",FALSE,,,,,,,,L,0,02-9316933,,02-9317280,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LRENTOK01,Rentokil Initial,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LRFAMIL01,"R.Family Factory Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LRHANKS01,"R.Hank Service Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LRICHPR01,"Rich Precision Tools Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LRICHYR01,"Richy Rich & Wealthy Co.,Ltd.",FALSE,,66 Arunwan 4 Village Soi,"Leabklongsong 28,Leabklongsong","Rd.,T.Bangchun",,Klongsamwa,,L,0,02-1830068,,02-1830089,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,11/3/11,0,TRUE,,
LRIGIDT01,"Rigid Technologies Co.,Ltd.",FALSE,,"1347-8  Moo 13,","Klongnueng, Klongluang,",Pathumthani,,12120,Thailand,,0,02-9081492-3,,02-9081487,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,3/29/06,0,TRUE,,
LRISING01,"Rising Corporation Co.,Ltd.",FALSE,K.Noppon,269/2Soi Chockchaijongchamroen,",Rama 3 Rd,Bangpongpang,","Yannawa,Bangkok",,10120,,L,0,02-6824230-1,,02-6824232,info@risingcorp.co.th,,3121-0000-0,,097-2464622,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,5/24/16,0,TRUE,,
LRMTOOL01,"RM Tooling Supply And Service Ltd., Par",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LROCKYE01,"Rocky Enterprise Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LROENWA01,Roenwan Partnership,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LROJANA01,Rojana Equipment,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LRUENWA01,"Ruenwan Business Management Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LRUNGPA01,"Rung Pattana Import Export Co.,Ltd.",FALSE,K.Chulaporn,"743 Soi Rama2 42, Rama2 Road,","Bangmod, Chomthong",Bangkok,,10150,Bangkok,L,0,02-8983104-5,,02-8984852,rpco99@hotmail.com,www.silicathai.com,3121-0000-0,,02-8983104,4,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,5/11/13,0,TRUE,,
LRUNGRE01,Rungreang Pabai,FALSE,,"8/2-4 Bangprakru, Nakhornluang",Phranakhorn Sri Ayutthaya,13260,,,Thailand,L,0,035-360594,,035-345043,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LRYOKOS01,"Ryokosha (Thailand) Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LS&YGEN01,"S&Y General Supply Co., Ltd.",FALSE,,,,,,,,L,0,02-9943376,,02-9943293,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LS.C.N.01,"S.C.N. Metal Works Co.,Ltd.",FALSE,,100/25 MOO 1,"T.SAMKHOK, A.SAMKHOK,",PATHUMTHANI,,12160,THAILAND,L,0,02-9772494-9,02-9772360-1,02-9772495,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LS.M.T.01,"S.M.T. Asia Co.,Ltd.",FALSE,,"59/510-511 Moo 6, Soi 52,","Praram 2 Rd., Bangkhuntean,",Bangkok,,10150,Thailand,L,0,02-8954079-80,,02-8954082,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSABEST01,"Sabest Group Technology Co.,Ltd.",FALSE,,17/6 Moo.2 T.klongtakian,A.Muaung,Ayutthaya,,13000,Thaiand,,0,035-701370,,035-701685,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,3/13/08,0,TRUE,,
LSAEILO01,"Saeilo (thailand) co., ltd",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSAFETY01,Safety officer of ayutthaya,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSAFETY02,"Pangolin Co., Ltd.",TRUE,K.Dern/ Jannipa,"90/62 M.6 Paholyothin Rd.,","Chingraknoi, Bang Pa-In",AYUTTHATA,,13160,THAILAND,L,0,035-354745-8,086-6148556,035-354749,praintr@pangolin.co.th,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,7/7/11,0,TRUE,,
LSAGAWA01,"Sagawa Express Thai Container Co.,Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSAHACH01,"Saha Charoenlarp Plastic Co.,Ltd.",FALSE,,"22/98   M.8,","Eakachai Rd., Bangbon,",Bangkok,,10150,Thailand,L,0,02-4177573,,02-4177273,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSAHAKO01,"Sahakonlakan Trading Ltd.,Part",FALSE,,53/10 Moo.7 Bangna-Trad,T.Bangchalong A.Bangplee,Samutprakarn,,10540,Thaiand,,0,02-7405580-1,,02-7405582,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,8/29/09,0,TRUE,,
LSAHAMI01,"Sahamit Machinery Public Co.,Ltd",FALSE,K.เชษฐา 087-1454447,,,,,,,L,0,038-847044-8,,038-847043,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,11/17/11,0,TRUE,,
LSAHARU01,"Saharungjareon Plastic Co., Ltd.",FALSE,K.Kedkoy,817 M. 7 T.Napa,A.Muang,Chonburi,,20000,THAILAND,L,0,038-148048,,038-148048,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,7/27/11,0,TRUE,,
LSAI4PP01,"Sai 4 PPdrug Co.,LTD.",FALSE,,"42/13  Putthamonthol sai 4,","Moo 6, Sampran,",Nakornpathom,,,Thailand,L,0,02-8143308,02-8144287-8,02-8144071,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSAJITE01,"Saji-tech (thailand) co., ltd",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSAKOLP01,Sakol phan enterprise,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSALEEI01,Salee Industry Public Limited,FALSE,,,,,,,,L,0,02-516-5688-92,,02-516-4979,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSALEEP01,"Salee printing co., ltd",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSAMAGG01,"Samaggi insurance public co.,",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSANEIT01,"San-Ei (Thailand) Co.,Ltd.",FALSE,,700/879 Moo 1 T.Nuongkaja,A.panthong,Chonburi,,20160,Thailand,L,0,038-185070,,038-185071-2,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSANGCH01,"Sang chai meter co., ltd",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSANJOS01,"Sanjo seiki co., ltd",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSANKEI01,"Sankei (Thailand) Co.,Ltd.",FALSE,,,,,,,,L,0,02-963-6368,,02-963-6362,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSANKYU01,"Sankyu -Thai Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSANSIN01,Sansin,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSANTAN01,Santanlandscap,FALSE,,,,,,,,L,0,02-5980401,01-6263518,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSANWAS01,"Sanwa Sangyo(Thailand)Co.,Ltd.",FALSE,K.Nudsara,"88815FL.,MEC Tower,","Bangna-Trad Rd.,Bangna,Bangna,",Bangkok,,10260,,L,0,02-7444237,,02-7444238,sales@sanwasangyo.co.th,furukawa@sanwasangyo.co.th,3121-0000-0,,02-7444237,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,10/2/15,0,TRUE,,
LSAPHIR01,"Saphiran Resource Co.,Ltd.",FALSE,Khun Pattharee,"5/97 Moo 2,Supalai Ville,","Sukhumvit 107 Road,Somrongneur",Muang Samutprakarn,,10270,,L,0,02-1863122,,02-1863123,saphiranresource@gmail.com,,3121-0000-0,,086-3661574,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,2/7/13,0,TRUE,,
LSAPMUN01,"Sapmunkong Plastic (2007) Co.,Ltd.",FALSE,,"71/15 Moo 1 T.Bangnamchud,",A.Muangsamutsakorn,Samutsakorn,,74000,Thaiand,L,0,034-441-744-8,,034-441-749,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,10/26/11,0,TRUE,,
LSARANY01,Saranya drinking water,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSATOAU01,"Sato Auto-ID (Thailand) Co., Ltd.",FALSE,,,,,,,,L,0,02-7364460,,02-7364461,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSAUTOA01,S. Auto-Air,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSBPOWE01,"SB Power Tech Co.,Ltd.70/262",FALSE,,70/262 Soi Ramkamhang,"Kwang Minburi,Minburi",Bangkok,,10510,Thaiand,L,0,02-9165089,,02-5404972,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,8/24/10,0,TRUE,,
LSCB01,"SCB ENGINEERING AND SUPPLY CO.,LTD.",FALSE,MR.SUTHEP,,,,,,,L,0,038-385934,087-8352992,038-385934,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,1/16/12,0,TRUE,,
LSCICON01,"Scicon group co., ltd",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSCIENC01,Science Filter Limited Partnership,FALSE,,,,,,,,L,0,02-5393779,,02-5393831,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSCIENT01,"Scientific Promotion Co.,Ltd.",FALSE,,1759 SOI WACHIRATHAMSATHIT,"57 ,SUKHUMVIT1001/1,BANGCHAK","PRAKANONG,BANGKOK",,10260,,L,0,02-3318999,,02-3318809,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSCKCAN01,"S.C.K. Canvas Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSCOMPR01,"S. Compressed Air Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSCREEN01,"Screen & pad printer co., ltd",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSDCOPY01,S.D. Copy,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSDKENG01,"S.D.K. Engineering Ltd., Part",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSEALCY01,"Seal cycle ltd., part",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSEALED01,"Sealed air (thailand) ltd.,",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSEESOM01,Seesombut sale and service,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSEIKOA01,Seiko Advance (Thailand) Ltd.,FALSE,K.Ancharee,268 Lat Krabang Industrial Est,"Chalong Krung Rd,Lumpratiew,","Latkrabang,Bangkok",,10520,Thailand,L,0,02-7394747-8,,02-3260246,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSEIKOK01,"Seikoken (thailand) co., ltd",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSEINOG01,Seino glory transportation,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSEISHI01,"SEISHIN CO., LTD.",FALSE,,,,,,,,L,0,0-27140824-5,,0-2714-0829,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSENGC01,Saeng charoen patana,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSENMON01,"Senmon Packging Co.,Ltd.",FALSE,,"2063 Moo 4 Theparak Road,",Theparak District Samutprakarn,,,,,L,0,02-758-2808-9,,02-758-4181,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSENMON02,"Senmon Engineering Co.,Ltd.",FALSE,,"26/264-265 M.18, KLONGNUENG,","KLONGLUANG,",PATHUMTHANI,,12120,,L,0,02-9081048,,02-9081049,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LSEVENS01,"Seven Suns International Co.,Ltd",FALSE,,"94 Moo 10 Phaholyothin Rd, KM4",Klongnuene Pathumthani 12120,,,,,L,0,02-529-2558,,02-529-2557,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
